Queue Size,Token Possession,Buffer Size,Threshold,Delta Buffer,Delta Threshold
11900,1,19500,40,-4600,0
11900,1,19500,50,-4600,10
11900,1,19500,60,-4600,-10
12000,1,19500,10,-4600,-10
12000,1,19500,20,-4600,0
12000,1,19500,30,-4600,10
12000,1,19500,40,-4600,10
12000,1,19500,50,-4600,-10
12000,1,19500,60,-4600,-10
12100,1,19500,10,-4300,0
12100,1,19500,20,-4300,10
12100,1,19500,30,-4300,10
12100,1,19500,40,-4300,-10
12100,1,19500,50,-4600,-10
12100,1,19500,60,-4300,-10
12200,1,19500,10,-4300,10
12200,1,19500,20,-4300,0
12200,1,19500,30,-4300,10
12200,1,19500,40,-4300,0
12200,1,19500,50,-4300,0
12200,1,19500,60,-4300,0
12300,1,19500,10,-4300,0
12300,1,19500,20,-4300,-10
12300,1,19500,30,-4300,0
12300,1,19500,40,-4300,-10
12300,1,19500,50,-4300,-10
12300,1,19500,60,-4300,-10
12400,1,19500,10,-4300,10
12400,1,19500,20,-4000,10
12400,1,19500,30,-4000,-10
12400,1,19500,40,-4300,0
12400,1,19500,50,-4300,-10
12400,1,19500,60,-4000,0
12500,1,19500,10,-4000,10
12500,1,19500,20,-4000,0
12500,1,19500,30,-4000,10
12500,1,19500,40,-4000,10
12500,1,19500,50,-4000,-10
12500,1,19500,60,-4000,10
12600,1,19500,10,-4000,0
12600,1,19500,20,-4000,-10
12600,1,19500,30,-4000,0
12600,1,19500,40,-4000,-10
12600,1,19500,50,-4000,0
12600,1,19500,60,-4000,-10
12700,1,19500,10,-4000,0
12700,1,19500,20,-3700,0
12700,1,19500,30,-4000,0
12700,1,19500,40,-4000,10
12700,1,19500,50,-4000,-10
12700,1,19500,60,-3700,-10
12800,1,19500,10,-3700,10
12800,1,19500,20,-3700,-10
12800,1,19500,30,-3700,10
12800,1,19500,40,-3700,0
12800,1,19500,50,-3700,-10
12800,1,19500,60,-3700,-10
12900,1,19500,10,-3700,10
12900,1,19500,20,-3700,-10
12900,1,19500,30,-3700,0
12900,1,19500,40,-3700,10
12900,1,19500,50,-3700,-10
12900,1,19500,60,-3700,-10
13000,1,19500,10,-3700,10
13000,1,19500,20,-3400,0
13000,1,19500,30,-3400,0
13000,1,19500,40,-3700,10
13000,1,19500,50,-3700,10
13000,1,19500,60,-3700,-10
13100,1,19500,10,-3400,-10
13100,1,19500,20,-3400,0
13100,1,19500,30,-3400,0
13100,1,19500,40,-3400,0
13100,1,19500,50,-3400,0
13100,1,19500,60,-3400,-10
13200,1,19500,10,-3400,10
13200,1,19500,20,-3400,10
13200,1,19500,30,-3400,10
13200,1,19500,40,-3400,10
13200,1,19500,50,-3400,-10
13200,1,19500,60,-3400,0
13300,1,19500,10,-3100,-10
13300,1,19500,20,-3400,0
13300,1,19500,30,-3100,10
13300,1,19500,40,-3400,0
13300,1,19500,50,-3100,10
13300,1,19500,60,-3400,-10
13400,1,19500,10,-3100,0
13400,1,19500,20,-3100,-10
13400,1,19500,30,-3100,-10
13400,1,19500,40,-3100,-10
13400,1,19500,50,-3100,-10
13400,1,19500,60,-3100,0
13500,1,19500,10,-3100,10
13500,1,19500,20,-3100,0
13500,1,19500,30,-3100,10
13500,1,19500,40,-3100,10
13500,1,19500,50,-3100,0
13500,1,19500,60,-3100,0
13600,1,19500,10,-2800,-10
13600,1,19500,20,-3100,10
13600,1,19500,30,-3100,10
13600,1,19500,40,-3100,0
13600,1,19500,50,-2800,0
13600,1,19500,60,-2800,0
13700,1,19500,10,-2800,-10
13700,1,19500,20,-2800,10
13700,1,19500,30,-2800,0
13700,1,19500,40,-2800,10
13700,1,19500,50,-2800,-10
13700,1,19500,60,-2800,0
13800,1,19500,10,-2800,-10
13800,1,19500,20,-2800,-10
13800,1,19500,30,-2800,10
13800,1,19500,40,-2800,10
13800,1,19500,50,-2800,-10
13800,1,19500,60,-2800,10
13900,1,19500,10,-2500,-10
13900,1,19500,20,-2500,10
13900,1,19500,30,-2800,-10
13900,1,19500,40,-2500,0
13900,1,19500,50,-2800,10
13900,1,19500,60,-2800,10
14000,1,19500,10,-2500,0
14000,1,19500,20,-2500,0
14000,1,19500,30,-2500,-10
14000,1,19500,40,-2500,10
14000,1,19500,50,-2500,0
14000,1,19500,60,-2500,0
14100,1,19500,10,-2500,0
14100,1,19500,20,-2500,-10
14100,1,19500,30,-2500,10
14100,1,19500,40,-2500,10
14100,1,19500,50,-2500,10
14100,1,19500,60,-2500,10
14200,1,19500,10,-2500,0
14200,1,19500,20,-2500,10
14200,1,19500,30,-2200,-10
14200,1,19500,40,-2200,0
14200,1,19500,50,-2200,0
14200,1,19500,60,-2500,-10
14300,1,19500,10,-2200,-10
14300,1,19500,20,-2200,-10
14300,1,19500,30,-2200,-10
14300,1,19500,40,-2200,10
14300,1,19500,50,-2200,0
14300,1,19500,60,-2200,0
14400,1,19500,10,-2200,0
14400,1,19500,20,-2200,0
14400,1,19500,30,-2200,-10
14400,1,19500,40,-2200,0
14400,1,19500,50,-2200,0
14400,1,19500,60,-2200,-10
14500,1,19500,10,-1900,0
14500,1,19500,20,-1900,10
14500,1,19500,30,-1900,10
14500,1,19500,40,-2200,0
14500,1,19500,50,-1900,10
14500,1,19500,60,-2200,10
14600,1,19500,10,-1900,10
14600,1,19500,20,-1900,0
14600,1,19500,30,-1900,10
14600,1,19500,40,-1900,10
14600,1,19500,50,-1900,10
14600,1,19500,60,-1900,10
14700,1,19500,10,-1900,10
14700,1,19500,20,-1900,10
14700,1,19500,30,-1900,-10
14700,1,19500,40,-1900,10
14700,1,19500,50,-1900,-10
14700,1,19500,60,-1900,0
14800,1,19500,10,-1600,0
14800,1,19500,20,-1900,-10
14800,1,19500,30,-1900,0
14800,1,19500,40,-1900,-10
14800,1,19500,50,-1900,-10
14800,1,19500,60,-1600,10
14900,1,19500,10,-1600,-10
14900,1,19500,20,-1600,-10
14900,1,19500,30,-1600,-10
14900,1,19500,40,-1600,0
14900,1,19500,50,-1600,-10
14900,1,19500,60,-1600,10
15000,1,19500,10,-1600,0
15000,1,19500,20,-1600,0
15000,1,19500,30,-1600,10
15000,1,19500,40,-1600,10
15000,1,19500,50,-1600,10
15000,1,19500,60,-1600,10
15100,1,19500,10,-1300,-10
15100,1,19500,20,-1300,10
15100,1,19500,30,-1300,10
15100,1,19500,40,-1300,10
15100,1,19500,50,-1300,-10
15100,1,19500,60,-1300,-10
15200,1,19500,10,-1300,0
15200,1,19500,20,-1300,0
15200,1,19500,30,-1300,-10
15200,1,19500,40,-1300,0
15200,1,19500,50,-1300,10
15200,1,19500,60,-1300,0
15300,1,19500,10,-1300,10
15300,1,19500,20,-1300,0
15300,1,19500,30,-1300,0
15300,1,19500,40,-1300,10
15300,1,19500,50,-1300,10
15300,1,19500,60,-1300,10
15400,1,19500,10,-1300,10
15400,1,19500,20,-1000,-10
15400,1,19500,30,-1300,-10
15400,1,19500,40,-1000,0
15400,1,19500,50,-1000,-10
15400,1,19500,60,-1000,0
15500,1,19500,10,-1000,0
15500,1,19500,20,-1000,0
15500,1,19500,30,-1000,-10
15500,1,19500,40,-1000,-10
15500,1,19500,50,-1000,10
15500,1,19500,60,-1000,0
15600,1,19500,10,-1000,0
15600,1,19500,20,-1000,0
15600,1,19500,30,-1000,10
15600,1,19500,40,-1000,0
15600,1,19500,50,-1000,-10
15600,1,19500,60,-1000,0
15700,1,19500,10,-1000,-10
15700,1,19500,20,-1000,0
15700,1,19500,30,-1000,10
15700,1,19500,40,-1000,10
15700,1,19500,50,-700,0
15700,1,19500,60,-700,10
15800,1,19500,10,-700,10
15800,1,19500,20,-700,10
15800,1,19500,30,-700,-10
15800,1,19500,40,-700,0
15800,1,19500,50,-700,10
15800,1,19500,60,-700,0
15900,1,19500,10,-700,-10
15900,1,19500,20,-700,-10
15900,1,19500,30,-700,-10
15900,1,19500,40,-700,0
15900,1,19500,50,-700,0
15900,1,19500,60,-700,-10
16000,1,19500,10,-400,10
16000,1,19500,20,-400,0
16000,1,19500,30,-400,-10
16000,1,19500,40,-400,-10
16000,1,19500,50,-700,-10
16000,1,19500,60,-400,-10
16100,1,19500,10,-400,0
16100,1,19500,20,-400,10
16100,1,19500,30,-400,-10
16100,1,19500,40,-400,-10
16100,1,19500,50,-400,0
16100,1,19500,60,-400,0
16200,1,19500,10,-400,-10
16200,1,19500,20,-400,10
16200,1,19500,30,-400,10
16200,1,19500,40,-400,10
16200,1,19500,50,-400,0
16200,1,19500,60,-400,0
16300,1,19500,10,-400,-10
16300,1,19500,20,-400,-10
16300,1,19500,30,-400,-10
16300,1,19500,40,-100,10
16300,1,19500,50,-400,0
16300,1,19500,60,-400,10
16400,1,19500,10,-100,-10
16400,1,19500,20,-100,0
16400,1,19500,30,-100,0
16400,1,19500,40,-100,0
16400,1,19500,50,-100,0
16400,1,19500,60,-100,10
16500,1,19500,10,-100,0
16500,1,19500,20,-100,10
16500,1,19500,30,-100,0
16500,1,19500,40,-100,-10
16500,1,19500,50,-100,-10
16500,1,19500,60,-100,10
16600,1,19500,10,200,10
16600,1,19500,20,200,10
16600,1,19500,30,-100,-10
16600,1,19500,40,200,10
16600,1,19500,50,200,0
16600,1,19500,60,200,10
16700,1,19500,10,200,10
16700,1,19500,20,200,0
16700,1,19500,30,200,0
16700,1,19500,40,200,-10
16700,1,19500,50,200,10
16700,1,19500,60,200,10
16800,1,19500,10,200,0
16800,1,19500,20,200,10
16800,1,19500,30,200,-10
16800,1,19500,40,200,10
16800,1,19500,50,200,10
16800,1,19500,60,200,10
16900,1,19500,10,500,-10
16900,1,19500,20,500,0
16900,1,19500,30,500,10
16900,1,19500,40,500,-10
16900,1,19500,50,500,0
16900,1,19500,60,200,10
17000,1,19500,10,500,0
17000,1,19500,20,500,10
17000,1,19500,30,500,10
17000,1,19500,40,500,10
17000,1,19500,50,500,-10
17000,1,19500,60,500,10
17100,1,19500,10,500,-10
17100,1,19500,20,500,0
17100,1,19500,30,500,0
17100,1,19500,40,500,0
17100,1,19500,50,500,0
17100,1,19500,60,500,10
17200,1,19500,10,800,-10
17200,1,19500,20,800,-10
17200,1,19500,30,500,10
17200,1,19500,40,800,0
17200,1,19500,50,500,-10
17200,1,19500,60,500,0
17300,1,19500,10,800,-10
17300,1,19500,20,800,0
17300,1,19500,30,800,0
17300,1,19500,40,800,10
17300,1,19500,50,800,0
17300,1,19500,60,800,0
17400,1,19500,10,800,10
17400,1,19500,20,800,0
17400,1,19500,30,800,-10
17400,1,19500,40,800,0
17400,1,19500,50,800,-10
17400,1,19500,60,800,-10
17500,1,19500,10,1100,10
17500,1,19500,20,800,0
17500,1,19500,30,1100,0
17500,1,19500,40,1100,0
17500,1,19500,50,800,-10
17500,1,19500,60,800,0
17600,1,19500,10,1100,10
17600,1,19500,20,1100,10
17600,1,19500,30,1100,0
17600,1,19500,40,1100,0
17600,1,19500,50,1100,-10
17600,1,19500,60,1100,0
17700,1,19500,10,1100,10
17700,1,19500,20,1100,-10
17700,1,19500,30,1100,10
17700,1,19500,40,1100,0
17700,1,19500,50,1100,0
17700,1,19500,60,1100,-10
17800,1,19500,10,1100,0
17800,1,19500,20,1400,0
17800,1,19500,30,1400,-10
17800,1,19500,40,1100,10
17800,1,19500,50,1400,-10
17800,1,19500,60,1100,-10
17900,1,19500,10,1400,-10
17900,1,19500,20,1400,10
17900,1,19500,30,1400,-10
17900,1,19500,40,1400,10
17900,1,19500,50,1400,-10
17900,1,19500,60,1400,0
18000,1,19500,10,1400,0
18000,1,19500,20,1400,10
18000,1,19500,30,1400,-10
18000,1,19500,40,1400,-10
18000,1,19500,50,1400,10
18000,1,19500,60,1400,10
18100,1,19500,10,1400,-10
18100,1,19500,20,1400,0
18100,1,19500,30,1700,0
18100,1,19500,40,1700,0
18100,1,19500,50,1700,0
18100,1,19500,60,1700,0
18200,1,19500,10,1700,-10
18200,1,19500,20,1700,10
18200,1,19500,30,1700,10
18200,1,19500,40,1700,10
18200,1,19500,50,1700,10
18200,1,19500,60,1700,-10
18300,1,19500,10,1700,0
18300,1,19500,20,1700,0
18300,1,19500,30,1700,0
18300,1,19500,40,1700,10
18300,1,19500,50,1700,0
18300,1,19500,60,1700,10
18400,1,19500,10,1700,-10
18400,1,19500,20,1700,0
18400,1,19500,30,1700,-10
18400,1,19500,40,2000,0
18400,1,19500,50,2000,10
18400,1,19500,60,1700,-10
18500,1,19500,10,2000,0
18500,1,19500,20,2000,10
18500,1,19500,30,2000,10
18500,1,19500,40,2000,0
18500,1,19500,50,2000,0
18500,1,19500,60,2000,10
18600,1,19500,10,2000,0
18600,1,19500,20,2000,0
18600,1,19500,30,2000,0
18600,1,19500,40,2000,-10
18600,1,19500,50,2000,10
18600,1,19500,60,2000,0
18700,1,19500,10,2000,0
18700,1,19500,20,2000,0
18700,1,19500,30,2000,-10
18700,1,19500,40,2300,-10
18700,1,19500,50,2300,-10
18700,1,19500,60,2300,-10
18800,1,19500,10,2300,10
18800,1,19500,20,2300,10
18800,1,19500,30,2300,-10
18800,1,19500,40,2300,-10
18800,1,19500,50,2300,10
18800,1,19500,60,2300,0
18900,1,19500,10,2300,10
18900,1,19500,20,2300,0
18900,1,19500,30,2300,-10
18900,1,19500,40,2300,10
18900,1,19500,50,2300,0
18900,1,19500,60,2300,0
19000,1,19500,10,2300,-10
19000,1,19500,20,2300,0
19000,1,19500,30,2600,10
19000,1,19500,40,2300,-10
19000,1,19500,50,2600,-10
19000,1,19500,60,2600,0
19100,1,19500,10,2600,10
19100,1,19500,20,2600,-10
19100,1,19500,30,2600,10
19100,1,19500,40,2600,-10
19100,1,19500,50,2600,10
19100,1,19500,60,2600,0
19200,1,19500,10,2600,0
19200,1,19500,20,2600,-10
19200,1,19500,30,2600,0
19200,1,19500,40,2600,-10
19200,1,19500,50,2600,-10
19200,1,19500,60,2600,-10
19300,1,19500,10,2900,-10
19300,1,19500,20,2600,0
19300,1,19500,30,2900,0
19300,1,19500,40,2600,-10
19300,1,19500,50,2900,0
19300,1,19500,60,2600,10
19400,1,19500,10,2900,0
19400,1,19500,20,2900,0
19400,1,19500,30,2900,0
19400,1,19500,40,2900,10
19400,1,19500,50,2900,0
19400,1,19500,60,2900,10
19500,1,19500,10,2900,10
19500,1,19500,20,2900,10
19500,1,19500,30,2900,0
19500,1,19500,40,2900,-10
19500,1,19500,50,2900,0
19500,1,19500,60,2900,10
0,0,19800,10,-16900,10
0,0,19800,20,-16900,10
0,0,19800,30,-16900,0
0,0,19800,40,-16900,-10
0,0,19800,50,-16900,10
0,0,19800,60,-16900,10
100,0,19800,10,-16900,-10
100,0,19800,20,-16900,-10
100,0,19800,30,-16900,0
100,0,19800,40,-16900,-10
100,0,19800,50,-16600,-10
100,0,19800,60,-16900,-10
200,0,19800,10,-16600,10
200,0,19800,20,-16600,0
200,0,19800,30,-16600,10
200,0,19800,40,-16600,10
200,0,19800,50,-16600,10
200,0,19800,60,-16600,-10
300,0,19800,10,-16600,10
300,0,19800,20,-16600,-10
300,0,19800,30,-16600,-10
300,0,19800,40,-16600,-10
300,0,19800,50,-16600,10
300,0,19800,60,-16600,10
400,0,19800,10,-16300,10
400,0,19800,20,-16300,0
400,0,19800,30,-16600,0
400,0,19800,40,-16600,10
400,0,19800,50,-16600,10
400,0,19800,60,-16600,0
500,0,19800,10,-16300,10
500,0,19800,20,-16300,0
500,0,19800,30,-16300,-10
500,0,19800,40,-16300,-10
500,0,19800,50,-16300,0
500,0,19800,60,-16300,0
600,0,19800,10,-16300,0
600,0,19800,20,-16300,10
600,0,19800,30,-16300,0
600,0,19800,40,-16300,-10
600,0,19800,50,-16300,0
600,0,19800,60,-16300,0
700,0,19800,10,-16000,0
700,0,19800,20,-16300,0
700,0,19800,30,-16300,0
700,0,19800,40,-16300,0
700,0,19800,50,-16000,0
700,0,19800,60,-16300,0
800,0,19800,10,-16000,0
800,0,19800,20,-16000,-10
800,0,19800,30,-16000,0
800,0,19800,40,-16000,10
800,0,19800,50,-16000,-10
800,0,19800,60,-16000,-10
900,0,19800,10,-16000,-10
900,0,19800,20,-16000,-10
900,0,19800,30,-16000,0
900,0,19800,40,-16000,10
900,0,19800,50,-16000,0
900,0,19800,60,-16000,10
1000,0,19800,10,-16000,0
1000,0,19800,20,-16000,-10
1000,0,19800,30,-15700,-10
1000,0,19800,40,-16000,-10
1000,0,19800,50,-15700,0
1000,0,19800,60,-15700,0
1100,0,19800,10,-15700,10
1100,0,19800,20,-15700,10
1100,0,19800,30,-15700,-10
1100,0,19800,40,-15700,10
1100,0,19800,50,-15700,10
1100,0,19800,60,-15700,0
1200,0,19800,10,-15700,10
1200,0,19800,20,-15700,10
1200,0,19800,30,-15700,0
1200,0,19800,40,-15700,-10
1200,0,19800,50,-15700,10
1200,0,19800,60,-15700,-10
1300,0,19800,10,-15700,-10
1300,0,19800,20,-15400,-10
1300,0,19800,30,-15700,0
1300,0,19800,40,-15700,10
1300,0,19800,50,-15400,-10
1300,0,19800,60,-15400,-10
1400,0,19800,10,-15400,0
1400,0,19800,20,-15400,0
1400,0,19800,30,-15400,-10
1400,0,19800,40,-15400,0
1400,0,19800,50,-15400,10
1400,0,19800,60,-15400,0
1500,0,19800,10,-15400,10
1500,0,19800,20,-15400,-10
1500,0,19800,30,-15400,-10
1500,0,19800,40,-15400,10
1500,0,19800,50,-15400,10
1500,0,19800,60,-15400,-10
1600,0,19800,10,-15400,10
1600,0,19800,20,-15400,10
1600,0,19800,30,-15100,10
1600,0,19800,40,-15100,10
1600,0,19800,50,-15400,-10
1600,0,19800,60,-15400,10
1700,0,19800,10,-15100,-10
1700,0,19800,20,-15100,10
1700,0,19800,30,-15100,0
1700,0,19800,40,-15100,0
1700,0,19800,50,-15100,10
1700,0,19800,60,-15100,0
1800,0,19800,10,-15100,10
1800,0,19800,20,-15100,10
1800,0,19800,30,-15100,0
1800,0,19800,40,-15100,-10
1800,0,19800,50,-15100,10
1800,0,19800,60,-15100,0
1900,0,19800,10,-15100,-10
1900,0,19800,20,-14800,10
1900,0,19800,30,-14800,0
1900,0,19800,40,-14800,0
1900,0,19800,50,-14800,-10
1900,0,19800,60,-15100,-10
2000,0,19800,10,-14800,-10
2000,0,19800,20,-14800,0
2000,0,19800,30,-14800,0
2000,0,19800,40,-14800,-10
2000,0,19800,50,-14800,0
2000,0,19800,60,-14800,0
2100,0,19800,10,-14800,10
2100,0,19800,20,-14800,0
2100,0,19800,30,-14800,10
2100,0,19800,40,-14800,0
2100,0,19800,50,-14800,-10
2100,0,19800,60,-14800,-10
2200,0,19800,10,-14800,-10
2200,0,19800,20,-14500,10
2200,0,19800,30,-14800,10
2200,0,19800,40,-14500,10
2200,0,19800,50,-14800,0
2200,0,19800,60,-14500,10
2300,0,19800,10,-14500,-10
2300,0,19800,20,-14500,10
2300,0,19800,30,-14500,-10
2300,0,19800,40,-14500,-10
2300,0,19800,50,-14500,0
2300,0,19800,60,-14500,-10
2400,0,19800,10,-14500,-10
2400,0,19800,20,-14500,0
2400,0,19800,30,-14500,-10
2400,0,19800,40,-14500,10
2400,0,19800,50,-14500,-10
2400,0,19800,60,-14500,-10
2500,0,19800,10,-14500,10
2500,0,19800,20,-14200,10
2500,0,19800,30,-14200,-10
2500,0,19800,40,-14500,10
2500,0,19800,50,-14500,0
2500,0,19800,60,-14200,10
2600,0,19800,10,-14200,10
2600,0,19800,20,-14200,0
2600,0,19800,30,-14200,-10
2600,0,19800,40,-14200,-10
2600,0,19800,50,-14200,-10
2600,0,19800,60,-14200,10
2700,0,19800,10,-14200,-10
2700,0,19800,20,-14200,0
2700,0,19800,30,-14200,0
2700,0,19800,40,-14200,0
2700,0,19800,50,-14200,0
2700,0,19800,60,-14200,0
2800,0,19800,10,-14200,10
2800,0,19800,20,-14200,0
2800,0,19800,30,-14200,-10
2800,0,19800,40,-14200,0
2800,0,19800,50,-14200,0
2800,0,19800,60,-13900,0
2900,0,19800,10,-13900,-10
2900,0,19800,20,-13900,0
2900,0,19800,30,-13900,10
2900,0,19800,40,-13900,0
2900,0,19800,50,-13900,0
2900,0,19800,60,-13900,0
3000,0,19800,10,-13900,-10
3000,0,19800,20,-13900,10
3000,0,19800,30,-13900,-10
3000,0,19800,40,-13900,-10
3000,0,19800,50,-13900,-10
3000,0,19800,60,-13900,10
3100,0,19800,10,-13600,-10
3100,0,19800,20,-13600,-10
3100,0,19800,30,-13600,-10
3100,0,19800,40,-13900,-10
3100,0,19800,50,-13600,0
3100,0,19800,60,-13600,10
3200,0,19800,10,-13600,10
3200,0,19800,20,-13600,10
3200,0,19800,30,-13600,-10
3200,0,19800,40,-13600,-10
3200,0,19800,50,-13600,10
3200,0,19800,60,-13600,-10
3300,0,19800,10,-13600,0
3300,0,19800,20,-13600,0
3300,0,19800,30,-13600,-10
3300,0,19800,40,-13600,10
3300,0,19800,50,-13600,-10
3300,0,19800,60,-13600,0
3400,0,19800,10,-13300,10
3400,0,19800,20,-13300,0
3400,0,19800,30,-13300,0
3400,0,19800,40,-13600,10
3400,0,19800,50,-13300,0
3400,0,19800,60,-13300,0
3500,0,19800,10,-13300,0
3500,0,19800,20,-13300,-10
3500,0,19800,30,-13300,0
3500,0,19800,40,-13300,-10
3500,0,19800,50,-13300,0
3500,0,19800,60,-13300,0
3600,0,19800,10,-13300,10
3600,0,19800,20,-13300,-10
3600,0,19800,30,-13300,10
3600,0,19800,40,-13300,-10
3600,0,19800,50,-13300,0
3600,0,19800,60,-13300,0
3700,0,19800,10,-13000,0
3700,0,19800,20,-13300,-10
3700,0,19800,30,-13000,10
3700,0,19800,40,-13300,0
3700,0,19800,50,-13000,10
3700,0,19800,60,-13300,-10
3800,0,19800,10,-13000,-10
3800,0,19800,20,-13000,0
3800,0,19800,30,-13000,-10
3800,0,19800,40,-13000,10
3800,0,19800,50,-13000,0
3800,0,19800,60,-13000,0
3900,0,19800,10,-13000,10
3900,0,19800,20,-13000,0
3900,0,19800,30,-13000,0
3900,0,19800,40,-13000,0
3900,0,19800,50,-13000,-10
3900,0,19800,60,-13000,-10
4000,0,19800,10,-13000,0
4000,0,19800,20,-13000,0
4000,0,19800,30,-12700,10
4000,0,19800,40,-13000,-10
4000,0,19800,50,-13000,10
4000,0,19800,60,-12700,0
4100,0,19800,10,-12700,-10
4100,0,19800,20,-12700,10
4100,0,19800,30,-12700,10
4100,0,19800,40,-12700,10
4100,0,19800,50,-12700,0
4100,0,19800,60,-12700,-10
4200,0,19800,10,-12700,0
4200,0,19800,20,-12700,0
4200,0,19800,30,-12700,10
4200,0,19800,40,-12700,-10
4200,0,19800,50,-12700,-10
4200,0,19800,60,-12700,0
4300,0,19800,10,-12700,0
4300,0,19800,20,-12700,0
4300,0,19800,30,-12400,0
4300,0,19800,40,-12700,0
4300,0,19800,50,-12400,10
4300,0,19800,60,-12400,0
4400,0,19800,10,-12400,0
4400,0,19800,20,-12400,0
4400,0,19800,30,-12400,0
4400,0,19800,40,-12400,-10
4400,0,19800,50,-12400,0
4400,0,19800,60,-12400,10
4500,0,19800,10,-12400,10
4500,0,19800,20,-12400,10
4500,0,19800,30,-12400,10
4500,0,19800,40,-12400,10
4500,0,19800,50,-12400,-10
4500,0,19800,60,-12400,10
4600,0,19800,10,-12400,0
4600,0,19800,20,-12100,10
4600,0,19800,30,-12100,-10
4600,0,19800,40,-12100,10
4600,0,19800,50,-12100,-10
4600,0,19800,60,-12100,-10
4700,0,19800,10,-12100,10
4700,0,19800,20,-12100,-10
4700,0,19800,30,-12100,-10
4700,0,19800,40,-12100,-10
4700,0,19800,50,-12100,0
4700,0,19800,60,-12100,0
4800,0,19800,10,-12100,0
4800,0,19800,20,-12100,-10
4800,0,19800,30,-12100,10
4800,0,19800,40,-12100,10
4800,0,19800,50,-12100,-10
4800,0,19800,60,-12100,10
4900,0,19800,10,-12100,10
4900,0,19800,20,-12100,-10
4900,0,19800,30,-11800,10
4900,0,19800,40,-11800,0
4900,0,19800,50,-11800,-10
4900,0,19800,60,-12100,10
5000,0,19800,10,-11800,0
5000,0,19800,20,-11800,0
5000,0,19800,30,-11800,0
5000,0,19800,40,-11800,-10
5000,0,19800,50,-11800,-10
5000,0,19800,60,-11800,10
5100,0,19800,10,-11800,0
5100,0,19800,20,-11800,-10
5100,0,19800,30,-11800,10
5100,0,19800,40,-11800,0
5100,0,19800,50,-11800,-10
5100,0,19800,60,-11800,-10
5200,0,19800,10,-11800,-10
5200,0,19800,20,-11800,0
5200,0,19800,30,-11500,0
5200,0,19800,40,-11500,10
5200,0,19800,50,-11800,0
5200,0,19800,60,-11500,-10
5300,0,19800,10,-11500,10
5300,0,19800,20,-11500,-10
5300,0,19800,30,-11500,0
5300,0,19800,40,-11500,10
5300,0,19800,50,-11500,0
5300,0,19800,60,-11500,0
5400,0,19800,10,-11500,0
5400,0,19800,20,-11500,0
5400,0,19800,30,-11500,-10
5400,0,19800,40,-11500,-10
5400,0,19800,50,-11500,-10
5400,0,19800,60,-11500,-10
5500,0,19800,10,-11200,-10
5500,0,19800,20,-11500,0
5500,0,19800,30,-11200,0
5500,0,19800,40,-11200,10
5500,0,19800,50,-11200,10
5500,0,19800,60,-11500,-10
5600,0,19800,10,-11200,10
5600,0,19800,20,-11200,0
5600,0,19800,30,-11200,10
5600,0,19800,40,-11200,0
5600,0,19800,50,-11200,0
5600,0,19800,60,-11200,10
5700,0,19800,10,-11200,0
5700,0,19800,20,-11200,0
5700,0,19800,30,-11200,-10
5700,0,19800,40,-11200,10
5700,0,19800,50,-11200,10
5700,0,19800,60,-11200,10
5800,0,19800,10,-10900,10
5800,0,19800,20,-11200,0
5800,0,19800,30,-10900,0
5800,0,19800,40,-10900,0
5800,0,19800,50,-11200,0
5800,0,19800,60,-11200,10
5900,0,19800,10,-10900,-10
5900,0,19800,20,-10900,0
5900,0,19800,30,-10900,0
5900,0,19800,40,-10900,10
5900,0,19800,50,-10900,0
5900,0,19800,60,-10900,-10
6000,0,19800,10,-10900,0
6000,0,19800,20,-10900,0
6000,0,19800,30,-10900,-10
6000,0,19800,40,-10900,0
6000,0,19800,50,-10900,-10
6000,0,19800,60,-10900,10
6100,0,19800,10,-10900,0
6100,0,19800,20,-10600,0
6100,0,19800,30,-10600,-10
6100,0,19800,40,-10900,0
6100,0,19800,50,-10600,-10
6100,0,19800,60,-10600,-10
6200,0,19800,10,-10600,10
6200,0,19800,20,-10600,0
6200,0,19800,30,-10600,0
6200,0,19800,40,-10600,0
6200,0,19800,50,-10600,0
6200,0,19800,60,-10600,10
6300,0,19800,10,-10600,10
6300,0,19800,20,-10600,0
6300,0,19800,30,-10600,-10
6300,0,19800,40,-10600,0
6300,0,19800,50,-10600,10
6300,0,19800,60,-10600,-10
6400,0,19800,10,-10300,-10
6400,0,19800,20,-10600,0
6400,0,19800,30,-10600,10
6400,0,19800,40,-10600,10
6400,0,19800,50,-10600,-10
6400,0,19800,60,-10600,0
6500,0,19800,10,-10300,0
6500,0,19800,20,-10300,10
6500,0,19800,30,-10300,0
6500,0,19800,40,-10300,10
6500,0,19800,50,-10300,10
6500,0,19800,60,-10300,10
6600,0,19800,10,-10300,0
6600,0,19800,20,-10300,10
6600,0,19800,30,-10300,-10
6600,0,19800,40,-10300,-10
6600,0,19800,50,-10300,-10
6600,0,19800,60,-10300,-10
6700,0,19800,10,-10300,10
6700,0,19800,20,-10300,0
6700,0,19800,30,-10300,0
6700,0,19800,40,-10000,10
6700,0,19800,50,-10300,10
6700,0,19800,60,-10300,0
6800,0,19800,10,-10000,0
6800,0,19800,20,-10000,0
6800,0,19800,30,-10000,-10
6800,0,19800,40,-10000,10
6800,0,19800,50,-10000,0
6800,0,19800,60,-10000,0
6900,0,19800,10,-10000,0
6900,0,19800,20,-10000,10
6900,0,19800,30,-10000,0
6900,0,19800,40,-10000,-10
