Queue Size,Token Possession,Buffer Size,Threshold,Delta Buffer,Delta Threshold
3300,1,5700,40,600,0
3300,1,5700,50,600,0
3300,1,5700,60,600,-10
3400,1,5700,10,600,-10
3400,1,5700,20,600,10
3400,1,5700,30,600,10
3400,1,5700,40,600,0
3400,1,5700,50,600,10
3400,1,5700,60,600,10
3500,1,5700,10,900,-10
3500,1,5700,20,900,0
3500,1,5700,30,900,-10
3500,1,5700,40,600,10
3500,1,5700,50,600,-10
3500,1,5700,60,600,-10
3600,1,5700,10,900,10
3600,1,5700,20,900,0
3600,1,5700,30,900,0
3600,1,5700,40,900,-10
3600,1,5700,50,900,10
3600,1,5700,60,900,0
3700,1,5700,10,900,10
3700,1,5700,20,900,10
3700,1,5700,30,900,-10
3700,1,5700,40,900,-10
3700,1,5700,50,900,0
3700,1,5700,60,900,10
3800,1,5700,10,900,10
3800,1,5700,20,1200,0
3800,1,5700,30,1200,10
3800,1,5700,40,1200,0
3800,1,5700,50,900,10
3800,1,5700,60,900,0
3900,1,5700,10,1200,-10
3900,1,5700,20,1200,-10
3900,1,5700,30,1200,0
3900,1,5700,40,1200,10
3900,1,5700,50,1200,0
3900,1,5700,60,1200,0
4000,1,5700,10,1200,-10
4000,1,5700,20,1200,10
4000,1,5700,30,1200,-10
4000,1,5700,40,1200,0
4000,1,5700,50,1200,0
4000,1,5700,60,1200,10
4100,1,5700,10,1500,0
4100,1,5700,20,1200,-10
4100,1,5700,30,1500,-10
4100,1,5700,40,1500,10
4100,1,5700,50,1500,10
4100,1,5700,60,1200,10
4200,1,5700,10,1500,0
4200,1,5700,20,1500,-10
4200,1,5700,30,1500,10
4200,1,5700,40,1500,0
4200,1,5700,50,1500,0
4200,1,5700,60,1500,0
4300,1,5700,10,1500,-10
4300,1,5700,20,1500,10
4300,1,5700,30,1500,10
4300,1,5700,40,1500,-10
4300,1,5700,50,1500,-10
4300,1,5700,60,1500,0
4400,1,5700,10,1800,-10
4400,1,5700,20,1800,10
4400,1,5700,30,1500,-10
4400,1,5700,40,1500,0
4400,1,5700,50,1500,0
4400,1,5700,60,1800,0
4500,1,5700,10,1800,-10
4500,1,5700,20,1800,-10
4500,1,5700,30,1800,10
4500,1,5700,40,1800,10
4500,1,5700,50,1800,-10
4500,1,5700,60,1800,0
4600,1,5700,10,1800,0
4600,1,5700,20,1800,0
4600,1,5700,30,1800,0
4600,1,5700,40,1800,10
4600,1,5700,50,1800,10
4600,1,5700,60,1800,10
4700,1,5700,10,2100,-10
4700,1,5700,20,2100,-10
4700,1,5700,30,1800,10
4700,1,5700,40,1800,0
4700,1,5700,50,1800,0
4700,1,5700,60,2100,0
4800,1,5700,10,2100,0
4800,1,5700,20,2100,-10
4800,1,5700,30,2100,-10
4800,1,5700,40,2100,10
4800,1,5700,50,2100,10
4800,1,5700,60,2100,0
4900,1,5700,10,2100,-10
4900,1,5700,20,2100,0
4900,1,5700,30,2100,-10
4900,1,5700,40,2100,0
4900,1,5700,50,2100,0
4900,1,5700,60,2100,0
5000,1,5700,10,2400,0
5000,1,5700,20,2100,-10
5000,1,5700,30,2400,10
5000,1,5700,40,2100,10
5000,1,5700,50,2100,10
5000,1,5700,60,2100,0
5100,1,5700,10,2400,10
5100,1,5700,20,2400,10
5100,1,5700,30,2400,-10
5100,1,5700,40,2400,-10
5100,1,5700,50,2400,-10
5100,1,5700,60,2400,10
5200,1,5700,10,2400,-10
5200,1,5700,20,2400,0
5200,1,5700,30,2400,-10
5200,1,5700,40,2400,-10
5200,1,5700,50,2400,-10
5200,1,5700,60,2400,10
5300,1,5700,10,2700,0
5300,1,5700,20,2700,-10
5300,1,5700,30,2700,-10
5300,1,5700,40,2700,-10
5300,1,5700,50,2700,0
5300,1,5700,60,2700,10
5400,1,5700,10,2700,0
5400,1,5700,20,2700,0
5400,1,5700,30,2700,0
5400,1,5700,40,2700,10
5400,1,5700,50,2700,0
5400,1,5700,60,2700,-10
5500,1,5700,10,2700,0
5500,1,5700,20,2700,10
5500,1,5700,30,2700,0
5500,1,5700,40,2700,-10
5500,1,5700,50,2700,-10
5500,1,5700,60,2700,0
5600,1,5700,10,3000,-10
5600,1,5700,20,3000,10
5600,1,5700,30,2700,0
5600,1,5700,40,3000,10
5600,1,5700,50,3000,-10
5600,1,5700,60,3000,10
5700,1,5700,10,3000,10
5700,1,5700,20,3000,-10
5700,1,5700,30,3000,10
5700,1,5700,40,3000,-10
5700,1,5700,50,3000,-10
5700,1,5700,60,3000,10
0,0,6000,10,-3000,10
0,0,6000,20,-3000,10
0,0,6000,30,-3000,-10
0,0,6000,40,-3000,-10
0,0,6000,50,-3000,10
0,0,6000,60,-3000,0
100,0,6000,10,-3000,0
100,0,6000,20,-3000,-10
100,0,6000,30,-3000,10
100,0,6000,40,-3000,0
100,0,6000,50,-3000,-10
100,0,6000,60,-3000,0
200,0,6000,10,-3000,0
200,0,6000,20,-2700,-10
200,0,6000,30,-2700,10
200,0,6000,40,-3000,-10
200,0,6000,50,-3000,0
200,0,6000,60,-2700,0
300,0,6000,10,-2700,-10
300,0,6000,20,-2700,10
300,0,6000,30,-2700,10
300,0,6000,40,-2700,0
300,0,6000,50,-2700,10
300,0,6000,60,-2700,10
400,0,6000,10,-2700,-10
400,0,6000,20,-2700,10
400,0,6000,30,-2700,0
400,0,6000,40,-2700,-10
400,0,6000,50,-2700,0
400,0,6000,60,-2700,-10
500,0,6000,10,-2700,0
500,0,6000,20,-2700,-10
500,0,6000,30,-2400,0
500,0,6000,40,-2700,-10
500,0,6000,50,-2400,0
500,0,6000,60,-2700,-10
600,0,6000,10,-2400,-10
600,0,6000,20,-2400,-10
600,0,6000,30,-2400,0
600,0,6000,40,-2400,10
600,0,6000,50,-2400,0
600,0,6000,60,-2400,10
700,0,6000,10,-2400,-10
700,0,6000,20,-2400,-10
700,0,6000,30,-2400,0
700,0,6000,40,-2400,-10
700,0,6000,50,-2400,-10
700,0,6000,60,-2400,10
800,0,6000,10,-2400,0
800,0,6000,20,-2100,10
800,0,6000,30,-2400,0
800,0,6000,40,-2400,0
800,0,6000,50,-2400,-10
800,0,6000,60,-2400,-10
900,0,6000,10,-2100,10
900,0,6000,20,-2100,-10
900,0,6000,30,-2100,10
900,0,6000,40,-2100,10
900,0,6000,50,-2100,0
900,0,6000,60,-2100,0
1000,0,6000,10,-2100,-10
1000,0,6000,20,-2100,0
1000,0,6000,30,-2100,0
1000,0,6000,40,-2100,10
1000,0,6000,50,-2100,0
1000,0,6000,60,-2100,0
1100,0,6000,10,-1800,0
1100,0,6000,20,-1800,10
1100,0,6000,30,-1800,-10
1100,0,6000,40,-2100,-10
1100,0,6000,50,-2100,-10
1100,0,6000,60,-2100,0
1200,0,6000,10,-1800,0
1200,0,6000,20,-1800,0
1200,0,6000,30,-1800,10
1200,0,6000,40,-1800,-10
1200,0,6000,50,-1800,10
1200,0,6000,60,-1800,-10
1300,0,6000,10,-1800,0
1300,0,6000,20,-1800,10
1300,0,6000,30,-1800,0
1300,0,6000,40,-1800,0
1300,0,6000,50,-1800,10
1300,0,6000,60,-1800,-10
1400,0,6000,10,-1800,10
1400,0,6000,20,-1500,0
1400,0,6000,30,-1500,-10
1400,0,6000,40,-1500,-10
1400,0,6000,50,-1500,-10
1400,0,6000,60,-1500,10
1500,0,6000,10,-1500,0
1500,0,6000,20,-1500,10
1500,0,6000,30,-1500,10
1500,0,6000,40,-1500,10
1500,0,6000,50,-1500,0
1500,0,6000,60,-1500,-10
1600,0,6000,10,-1500,-10
1600,0,6000,20,-1500,0
1600,0,6000,30,-1500,10
1600,0,6000,40,-1500,10
1600,0,6000,50,-1500,10
1600,0,6000,60,-1500,0
1700,0,6000,10,-1200,10
1700,0,6000,20,-1200,10
1700,0,6000,30,-1500,-10
1700,0,6000,40,-1200,10
1700,0,6000,50,-1500,-10
1700,0,6000,60,-1500,0
1800,0,6000,10,-1200,-10
1800,0,6000,20,-1200,10
1800,0,6000,30,-1200,10
1800,0,6000,40,-1200,-10
1800,0,6000,50,-1200,-10
1800,0,6000,60,-1200,10
1900,0,6000,10,-1200,-10
1900,0,6000,20,-1200,-10
1900,0,6000,30,-1200,0
1900,0,6000,40,-1200,10
1900,0,6000,50,-1200,0
1900,0,6000,60,-1200,0
2000,0,6000,10,-900,0
2000,0,6000,20,-900,10
2000,0,6000,30,-1200,0
2000,0,6000,40,-1200,0
2000,0,6000,50,-1200,0
2000,0,6000,60,-900,10
2100,0,6000,10,-900,-10
2100,0,6000,20,-900,0
2100,0,6000,30,-900,0
2100,0,6000,40,-900,-10
2100,0,6000,50,-900,0
2100,0,6000,60,-900,10
2200,0,6000,10,-900,0
2200,0,6000,20,-900,0
2200,0,6000,30,-900,0
2200,0,6000,40,-900,0
2200,0,6000,50,-900,10
2200,0,6000,60,-900,-10
2300,0,6000,10,-900,0
2300,0,6000,20,-600,10
2300,0,6000,30,-900,0
2300,0,6000,40,-900,10
2300,0,6000,50,-900,-10
2300,0,6000,60,-600,-10
2400,0,6000,10,-600,-10
2400,0,6000,20,-600,10
2400,0,6000,30,-600,0
2400,0,6000,40,-600,0
2400,0,6000,50,-600,10
2400,0,6000,60,-600,-10
2500,0,6000,10,-600,10
2500,0,6000,20,-600,-10
2500,0,6000,30,-600,10
2500,0,6000,40,-600,10
2500,0,6000,50,-600,10
2500,0,6000,60,-600,10
2600,0,6000,10,-600,0
2600,0,6000,20,-300,-10
2600,0,6000,30,-300,0
2600,0,6000,40,-300,0
2600,0,6000,50,-300,10
2600,0,6000,60,-600,10
2700,0,6000,10,-300,0
2700,0,6000,20,-300,10
2700,0,6000,30,-300,10
2700,0,6000,40,-300,10
2700,0,6000,50,-300,-10
2700,0,6000,60,-300,10
2800,0,6000,10,-300,0
2800,0,6000,20,-300,0
2800,0,6000,30,-300,0
2800,0,6000,40,-300,-10
2800,0,6000,50,-300,0
2800,0,6000,60,-300,-10
2900,0,6000,10,0,10
2900,0,6000,20,0,10
2900,0,6000,30,-300,0
2900,0,6000,40,-300,0
2900,0,6000,50,0,0
2900,0,6000,60,-300,10
3000,0,6000,10,0,-10
3000,0,6000,20,0,0
3000,0,6000,30,0,-10
3000,0,6000,40,0,0
3000,0,6000,50,0,-10
3000,0,6000,60,0,-10
3100,0,6000,10,0,0
3100,0,6000,20,0,0
3100,0,6000,30,0,10
3100,0,6000,40,0,0
3100,0,6000,50,0,-10
3100,0,6000,60,0,0
3200,0,6000,10,300,10
3200,0,6000,20,300,0
3200,0,6000,30,300,-10
3200,0,6000,40,0,10
3200,0,6000,50,300,-10
3200,0,6000,60,300,10
3300,0,6000,10,300,0
3300,0,6000,20,300,0
3300,0,6000,30,300,0
3300,0,6000,40,300,-10
3300,0,6000,50,300,10
3300,0,6000,60,300,0
3400,0,6000,10,300,10
3400,0,6000,20,300,-10
3400,0,6000,30,300,0
3400,0,6000,40,300,0
3400,0,6000,50,300,-10
3400,0,6000,60,300,0
3500,0,6000,10,300,-10
3500,0,6000,20,300,-10
3500,0,6000,30,300,0
3500,0,6000,40,600,10
3500,0,6000,50,600,0
3500,0,6000,60,300,-10
3600,0,6000,10,600,0
3600,0,6000,20,600,10
3600,0,6000,30,600,0
3600,0,6000,40,600,0
3600,0,6000,50,600,10
3600,0,6000,60,600,10
3700,0,6000,10,600,-10
3700,0,6000,20,600,0
3700,0,6000,30,600,10
3700,0,6000,40,600,10
3700,0,6000,50,600,10
3700,0,6000,60,600,0
3800,0,6000,10,600,0
3800,0,6000,20,900,-10
3800,0,6000,30,600,0
3800,0,6000,40,600,10
3800,0,6000,50,600,0
3800,0,6000,60,900,0
3900,0,6000,10,900,0
3900,0,6000,20,900,0
3900,0,6000,30,900,0
3900,0,6000,40,900,10
3900,0,6000,50,900,0
3900,0,6000,60,900,10
4000,0,6000,10,900,-10
4000,0,6000,20,900,10
4000,0,6000,30,900,10
4000,0,6000,40,900,10
4000,0,6000,50,900,-10
4000,0,6000,60,900,-10
4100,0,6000,10,900,-10
4100,0,6000,20,1200,0
4100,0,6000,30,900,10
4100,0,6000,40,900,-10
4100,0,6000,50,900,-10
4100,0,6000,60,900,0
4200,0,6000,10,1200,-10
4200,0,6000,20,1200,10
4200,0,6000,30,1200,-10
4200,0,6000,40,1200,-10
4200,0,6000,50,1200,-10
4200,0,6000,60,1200,0
4300,0,6000,10,1200,-10
4300,0,6000,20,1200,-10
4300,0,6000,30,1200,10
4300,0,6000,40,1200,0
4300,0,6000,50,1200,0
4300,0,6000,60,1200,-10
4400,0,6000,10,1500,10
4400,0,6000,20,1500,0
4400,0,6000,30,1500,-10
4400,0,6000,40,1200,-10
4400,0,6000,50,1200,10
4400,0,6000,60,1500,0
4500,0,6000,10,1500,-10
4500,0,6000,20,1500,-10
4500,0,6000,30,1500,-10
4500,0,6000,40,1500,-10
4500,0,6000,50,1500,10
4500,0,6000,60,1500,-10
4600,0,6000,10,1500,10
4600,0,6000,20,1500,10
4600,0,6000,30,1500,0
4600,0,6000,40,1500,10
4600,0,6000,50,1500,0
4600,0,6000,60,1500,10
4700,0,6000,10,1500,0
4700,0,6000,20,1500,0
4700,0,6000,30,1800,10
4700,0,6000,40,1800,10
4700,0,6000,50,1500,-10
4700,0,6000,60,1500,10
4800,0,6000,10,1800,-10
4800,0,6000,20,1800,0
4800,0,6000,30,1800,-10
4800,0,6000,40,1800,10
4800,0,6000,50,1800,0
4800,0,6000,60,1800,-10
4900,0,6000,10,1800,-10
4900,0,6000,20,1800,0
4900,0,6000,30,1800,0
4900,0,6000,40,1800,10
4900,0,6000,50,1800,-10
4900,0,6000,60,1800,-10
5000,0,6000,10,2100,-10
5000,0,6000,20,1800,0
5000,0,6000,30,1800,10
5000,0,6000,40,1800,0
5000,0,6000,50,1800,-10
5000,0,6000,60,1800,10
5100,0,6000,10,2100,10
5100,0,6000,20,2100,10
5100,0,6000,30,2100,0
5100,0,6000,40,2100,-10
5100,0,6000,50,2100,0
5100,0,6000,60,2100,-10
5200,0,6000,10,2100,-10
5200,0,6000,20,2100,-10
5200,0,6000,30,2100,10
5200,0,6000,40,2100,0
5200,0,6000,50,2100,10
5200,0,6000,60,2100,10
5300,0,6000,10,2400,0
5300,0,6000,20,2400,10
5300,0,6000,30,2100,-10
5300,0,6000,40,2400,0
5300,0,6000,50,2400,0
5300,0,6000,60,2400,10
5400,0,6000,10,2400,0
5400,0,6000,20,2400,-10
5400,0,6000,30,2400,-10
5400,0,6000,40,2400,0
5400,0,6000,50,2400,-10
5400,0,6000,60,2400,0
5500,0,6000,10,2400,-10
5500,0,6000,20,2400,-10
5500,0,6000,30,2400,10
5500,0,6000,40,2400,10
5500,0,6000,50,2400,-10
5500,0,6000,60,2400,0
5600,0,6000,10,2700,10
5600,0,6000,20,2400,-10
5600,0,6000,30,2700,10
5600,0,6000,40,2700,-10
5600,0,6000,50,2700,0
5600,0,6000,60,2400,0
5700,0,6000,10,2700,-10
5700,0,6000,20,2700,0
5700,0,6000,30,2700,10
5700,0,6000,40,2700,-10
5700,0,6000,50,2700,-10
5700,0,6000,60,2700,-10
5800,0,6000,10,2700,0
5800,0,6000,20,2700,0
5800,0,6000,30,2700,0
5800,0,6000,40,2700,10
5800,0,6000,50,2700,10
5800,0,6000,60,2700,10
5900,0,6000,10,3000,0
5900,0,6000,20,2700,-10
5900,0,6000,30,3000,10
5900,0,6000,40,3000,10
5900,0,6000,50,3000,0
5900,0,6000,60,3000,0
6000,0,6000,10,3000,0
6000,0,6000,20,3000,0
6000,0,6000,30,3000,10
6000,0,6000,40,3000,-10
6000,0,6000,50,3000,-10
6000,0,6000,60,3000,-10
0,1,6000,10,-3000,0
0,1,6000,20,-3000,-10
0,1,6000,30,-3000,-10
0,1,6000,40,-3000,0
0,1,6000,50,-3000,10
0,1,6000,60,-3000,10
100,1,6000,10,-3000,0
100,1,6000,20,-3000,0
100,1,6000,30,-3000,-10
100,1,6000,40,-3000,-10
100,1,6000,50,-3000,10
100,1,6000,60,-3000,-10
200,1,6000,10,-2700,-10
200,1,6000,20,-3000,10
200,1,6000,30,-3000,-10
200,1,6000,40,-3000,-10
200,1,6000,50,-2700,10
200,1,6000,60,-3000,0
300,1,6000,10,-2700,0
300,1,6000,20,-2700,-10
300,1,6000,30,-2700,10
300,1,6000,40,-2700,-10
300,1,6000,50,-2700,0
300,1,6000,60,-2700,0
400,1,6000,10,-2700,10
400,1,6000,20,-2700,10
400,1,6000,30,-2700,10
400,1,6000,40,-2700,0
400,1,6000,50,-2700,-10
400,1,6000,60,-2700,0
500,1,6000,10,-2400,-10
500,1,6000,20,-2400,0
500,1,6000,30,-2400,0
500,1,6000,40,-2400,0
500,1,6000,50,-2700,0
500,1,6000,60,-2400,10
600,1,6000,10,-2400,0
600,1,6000,20,-2400,10
600,1,6000,30,-2400,10
600,1,6000,40,-2400,-10
600,1,6000,50,-2400,0
600,1,6000,60,-2400,10
700,1,6000,10,-2400,-10
700,1,6000,20,-2400,0
700,1,6000,30,-2400,10
700,1,6000,40,-2400,0
700,1,6000,50,-2400,10
700,1,6000,60,-2400,0
800,1,6000,10,-2100,10
800,1,6000,20,-2400,10
800,1,6000,30,-2100,10
800,1,6000,40,-2400,-10
800,1,6000,50,-2100,0
800,1,6000,60,-2100,-10
900,1,6000,10,-2100,10
900,1,6000,20,-2100,10
900,1,6000,30,-2100,-10
900,1,6000,40,-2100,10
900,1,6000,50,-2100,-10
900,1,6000,60,-2100,0
1000,1,6000,10,-2100,0
1000,1,6000,20,-2100,10
1000,1,6000,30,-2100,10
1000,1,6000,40,-2100,10
1000,1,6000,50,-2100,10
1000,1,6000,60,-2100,-10
1100,1,6000,10,-1800,10
1100,1,6000,20,-2100,-10
1100,1,6000,30,-1800,-10
1100,1,6000,40,-2100,-10
1100,1,6000,50,-2100,0
1100,1,6000,60,-1800,10
1200,1,6000,10,-1800,-10
1200,1,6000,20,-1800,0
1200,1,6000,30,-1800,10
1200,1,6000,40,-1800,0
1200,1,6000,50,-1800,-10
1200,1,6000,60,-1800,10
1300,1,6000,10,-1800,10
1300,1,6000,20,-1800,10
1300,1,6000,30,-1800,0
1300,1,6000,40,-1800,-10
1300,1,6000,50,-1800,10
1300,1,6000,60,-1800,10
1400,1,6000,10,-1800,-10
1400,1,6000,20,-1800,10
1400,1,6000,30,-1500,10
1400,1,6000,40,-1500,-10
1400,1,6000,50,-1500,10
1400,1,6000,60,-1500,10
1500,1,6000,10,-1500,-10
1500,1,6000,20,-1500,10
1500,1,6000,30,-1500,10
1500,1,6000,40,-1500,0
1500,1,6000,50,-1500,0
1500,1,6000,60,-1500,10
1600,1,6000,10,-1500,-10
1600,1,6000,20,-1500,-10
1600,1,6000,30,-1500,0
1600,1,6000,40,-1500,-10
1600,1,6000,50,-1500,0
1600,1,6000,60,-1500,0
1700,1,6000,10,-1200,0
1700,1,6000,20,-1500,10
1700,1,6000,30,-1500,10
1700,1,6000,40,-1200,10
1700,1,6000,50,-1200,0
1700,1,6000,60,-1500,0
1800,1,6000,10,-1200,10
1800,1,6000,20,-1200,-10
1800,1,6000,30,-1200,-10
1800,1,6000,40,-1200,10
1800,1,6000,50,-1200,-10
1800,1,6000,60,-1200,10
1900,1,6000,10,-1200,-10
1900,1,6000,20,-1200,-10
1900,1,6000,30,-1200,-10
1900,1,6000,40,-1200,0
1900,1,6000,50,-1200,0
1900,1,6000,60,-1200,10
2000,1,6000,10,-900,0
2000,1,6000,20,-900,0
2000,1,6000,30,-900,10
2000,1,6000,40,-1200,-10
2000,1,6000,50,-900,10
2000,1,6000,60,-1200,10
2100,1,6000,10,-900,0
2100,1,6000,20,-900,0
2100,1,6000,30,-900,0
2100,1,6000,40,-900,0
2100,1,6000,50,-900,10
2100,1,6000,60,-900,0
2200,1,6000,10,-900,10
2200,1,6000,20,-900,10
2200,1,6000,30,-900,0
2200,1,6000,40,-900,0
2200,1,6000,50,-900,0
2200,1,6000,60,-900,0
2300,1,6000,10,-600,-10
2300,1,6000,20,-900,-10
2300,1,6000,30,-600,0
2300,1,6000,40,-600,10
2300,1,6000,50,-600,0
2300,1,6000,60,-600,10
2400,1,6000,10,-600,0
2400,1,6000,20,-600,0
2400,1,6000,30,-600,-10
2400,1,6000,40,-600,10
2400,1,6000,50,-600,10
2400,1,6000,60,-600,10
2500,1,6000,10,-600,10
2500,1,6000,20,-600,10
2500,1,6000,30,-600,10
2500,1,6000,40,-600,10
2500,1,6000,50,-600,-10
2500,1,6000,60,-600,-10
2600,1,6000,10,-300,-10
2600,1,6000,20,-300,0
2600,1,6000,30,-300,-10
2600,1,6000,40,-300,10
2600,1,6000,50,-300,-10
2600,1,6000,60,-300,10
2700,1,6000,10,-300,10
2700,1,6000,20,-300,10
2700,1,6000,30,-300,10
2700,1,6000,40,-300,0
2700,1,6000,50,-300,-10
2700,1,6000,60,-300,0
2800,1,6000,10,-300,-10
2800,1,6000,20,-300,10
2800,1,6000,30,-300,0
2800,1,6000,40,-300,-10
2800,1,6000,50,-300,10
2800,1,6000,60,-300,10
2900,1,6000,10,0,10
2900,1,6000,20,-300,0
2900,1,6000,30,0,0
2900,1,6000,40,0,-10
2900,1,6000,50,-300,-10
2900,1,6000,60,0,-10
3000,1,6000,10,0,0
3000,1,6000,20,0,-10
3000,1,6000,30,0,10
3000,1,6000,40,0,-10
3000,1,6000,50,0,0
3000,1,6000,60,0,-10
3100,1,6000,10,0,10
3100,1,6000,20,0,0
3100,1,6000,30,0,-10
3100,1,6000,40,0,10
3100,1,6000,50,0,0
3100,1,6000,60,0,0
3200,1,6000,10,0,0
3200,1,6000,20,0,10
3200,1,6000,30,0,-10
3200,1,6000,40,300,-10
3200,1,6000,50,0,10
3200,1,6000,60,0,0
3300,1,6000,10,300,0
3300,1,6000,20,300,0
3300,1,6000,30,300,-10
3300,1,6000,40,300,-10
3300,1,6000,50,300,0
3300,1,6000,60,300,10
3400,1,6000,10,300,10
3400,1,6000,20,300,-10
3400,1,6000,30,300,0
3400,1,6000,40,300,10
3400,1,6000,50,300,-10
3400,1,6000,60,300,0
3500,1,6000,10,600,10
3500,1,6000,20,600,10
3500,1,6000,30,600,-10
3500,1,6000,40,300,10
3500,1,6000,50,300,-10
3500,1,6000,60,300,10
3600,1,6000,10,600,0
3600,1,6000,20,600,-10
3600,1,6000,30,600,10
3600,1,6000,40,600,-10
3600,1,6000,50,600,0
3600,1,6000,60,600,10
3700,1,6000,10,600,-10
3700,1,6000,20,600,0
3700,1,6000,30,600,0
3700,1,6000,40,600,10
3700,1,6000,50,600,10
3700,1,6000,60,600,-10
3800,1,6000,10,600,-10
3800,1,6000,20,900,-10
3800,1,6000,30,900,10
3800,1,6000,40,600,-10
3800,1,6000,50,600,10
3800,1,6000,60,900,10
3900,1,6000,10,900,-10
3900,1,6000,20,900,-10
3900,1,6000,30,900,-10
3900,1,6000,40,900,10
3900,1,6000,50,900,10
3900,1,6000,60,900,-10
4000,1,6000,10,900,10
4000,1,6000,20,900,0
4000,1,6000,30,900,10
4000,1,6000,40,900,0
4000,1,6000,50,900,0
4000,1,6000,60,900,10
4100,1,6000,10,900,10
4100,1,6000,20,1200,10
4100,1,6000,30,1200,0
4100,1,6000,40,900,0
4100,1,6000,50,1200,-10
4100,1,6000,60,900,10
4200,1,6000,10,1200,10
4200,1,6000,20,1200,10
4200,1,6000,30,1200,-10
4200,1,6000,40,1200,10
4200,1,6000,50,1200,-10
4200,1,6000,60,1200,10
4300,1,6000,10,1200,-10
4300,1,6000,20,1200,10
4300,1,6000,30,1200,0
4300,1,6000,40,1200,-10
4300,1,6000,50,1200,10
4300,1,6000,60,1200,0
4400,1,6000,10,1500,0
4400,1,6000,20,1500,-10
4400,1,6000,30,1200,-10
4400,1,6000,40,1200,10
4400,1,6000,50,1500,0
4400,1,6000,60,1500,10
4500,1,6000,10,1500,-10
4500,1,6000,20,1500,-10
4500,1,6000,30,1500,0
4500,1,6000,40,1500,10
4500,1,6000,50,1500,10
4500,1,6000,60,1500,0
4600,1,6000,10,1500,-10
4600,1,6000,20,1500,-10
4600,1,6000,30,1500,0
4600,1,6000,40,1500,0
4600,1,6000,50,1500,10
4600,1,6000,60,1500,10
4700,1,6000,10,1500,0
4700,1,6000,20,1800,10
4700,1,6000,30,1500,0
4700,1,6000,40,1500,0
4700,1,6000,50,1800,-10
4700,1,6000,60,1800,10
4800,1,6000,10,1800,10
4800,1,6000,20,1800,0
4800,1,6000,30,1800,10
4800,1,6000,40,1800,-10
4800,1,6000,50,1800,10
4800,1,6000,60,1800,0
4900,1,6000,10,1800,-10
4900,1,6000,20,1800,-10
4900,1,6000,30,1800,0
4900,1,6000,40,1800,10
4900,1,6000,50,1800,10
4900,1,6000,60,1800,10
5000,1,6000,10,1800,0
5000,1,6000,20,2100,10
5000,1,6000,30,2100,-10
5000,1,6000,40,1800,-10
5000,1,6000,50,1800,0
5000,1,6000,60,2100,0
5100,1,6000,10,2100,0
5100,1,6000,20,2100,10
5100,1,6000,30,2100,10
5100,1,6000,40,2100,10
5100,1,6000,50,2100,0
5100,1,6000,60,2100,0
5200,1,6000,10,2100,0
5200,1,6000,20,2100,0
5200,1,6000,30,2100,10
5200,1,6000,40,2100,-10
5200,1,6000,50,2100,-10
5200,1,6000,60,2100,10
5300,1,6000,10,2100,10
5300,1,6000,20,2100,-10
5300,1,6000,30,2100,-10
5300,1,6000,40,2400,0
5300,1,6000,50,2100,-10
5300,1,6000,60,2400,0
5400,1,6000,10,2400,10
5400,1,6000,20,2400,10
5400,1,6000,30,2400,0
5400,1,6000,40,2400,10
5400,1,6000,50,2400,0
5400,1,6000,60,2400,-10
5500,1,6000,10,2400,10
5500,1,6000,20,2400,0
5500,1,6000,30,2400,-10
5500,1,6000,40,2400,-10
5500,1,6000,50,2400,10
5500,1,6000,60,2400,-10
5600,1,6000,10,2700,-10
5600,1,6000,20,2400,0
5600,1,6000,30,2700,0
5600,1,6000,40,2400,10
5600,1,6000,50,2700,0
5600,1,6000,60,2700,-10
5700,1,6000,10,2700,0
5700,1,6000,20,2700,10
5700,1,6000,30,2700,10
5700,1,6000,40,2700,10
5700,1,6000,50,2700,10
5700,1,6000,60,2700,-10
5800,1,6000,10,2700,0
5800,1,6000,20,2700,0
5800,1,6000,30,2700,0
5800,1,6000,40,2700,10
5800,1,6000,50,2700,-10
5800,1,6000,60,2700,10
5900,1,6000,10,3000,-10
5900,1,6000,20,3000,10
5900,1,6000,30,3000,-10
5900,1,6000,40,2700,0
5900,1,6000,50,3000,0
5900,1,6000,60,2700,10
6000,1,6000,10,3000,10
6000,1,6000,20,3000,0
6000,1,6000,30,3000,0
6000,1,6000,40,3000,0
6000,1,6000,50,3000,-10
6000,1,6000,60,3000,0
0,0,6300,10,-3300,-10
0,0,6300,20,-3300,0
0,0,6300,30,-3300,10
0,0,6300,40,-3300,10
0,0,6300,50,-3300,0
0,0,6300,60,-3300,10
100,0,6300,10,-3300,10
100,0,6300,20,-3300,10
100,0,6300,30,-3300,-10
100,0,6300,40,-3300,10
100,0,6300,50,-3300,0
100,0,6300,60,-3300,0
200,0,6300,10,-3000,10
200,0,6300,20,-3300,10
200,0,6300,30,-3300,-10
200,0,6300,40,-3000,0
200,0,6300,50,-3300,10
200,0,6300,60,-3300,10
300,0,6300,10,-3000,-10
300,0,6300,20,-3000,0
300,0,6300,30,-3000,-10
300,0,6300,40,-3000,-10
300,0,6300,50,-3000,-10
300,0,6300,60,-3000,10
400,0,6300,10,-3000,10
400,0,6300,20,-3000,10
400,0,6300,30,-3000,10
400,0,6300,40,-3000,10
400,0,6300,50,-3000,0
400,0,6300,60,-3000,-10
500,0,6300,10,-2700,-10
500,0,6300,20,-2700,0
500,0,6300,30,-3000,10
500,0,6300,40,-3000,10
500,0,6300,50,-3000,10
500,0,6300,60,-2700,-10
